Id,Rainfall,Temperature,Humidity,Water,Day_Name,Timestamp,Mean
4131,1304,19,18,522,Thu,5/31/2010,793
4132,721,26,17,1013,Fri,5/30/2010,801
4133,760,25,18,1043,Sat,5/29/2010,806
4134,980,29,19,1045,Sun,5/28/2010,810
4135,951,25,20,971,Mon,5/27/2010,791
4136,547,28,19,952,Tue,5/26/2010,807
4137,540,26,12,949,Wed,5/25/2010,807
4138,1025,19,24,547,Thu,5/24/2010,794
4139,1352,23,15,572,Fri,5/23/2010,803
4140,939,33,17,1115,Sat,5/22/2010,797
4141,640,25,19,1092,Sun,5/21/2010,792
4142,1116,22,22,499,Mon,5/20/2010,810
4143,524,28,19,963,Tue,5/19/2010,807
4144,1439,23,23,484,Wed,5/18/2010,808
4145,914,30,11,918,Thu,5/17/2010,805
4146,1429,19,23,514,Fri,5/16/2010,800
4147,880,30,21,1077,Sat,5/15/2010,791
4148,751,34,18,1085,Sun,5/14/2010,794
4149,669,27,25,925,Mon,5/13/2010,797
4150,1305,21,18,547,Tue,5/12/2010,803
4151,592,26,21,905,Wed,5/11/2010,805
4152,794,32,13,979,Thu,5/10/2010,795
4153,1344,23,19,609,Fri,5/9/2010,790
4154,737,27,25,1030,Sat,5/8/2010,804
4155,828,29,17,1160,Sun,5/7/2010,807
4156,1451,23,15,517,Mon,5/6/2010,808
4157,502,28,24,930,Tue,5/5/2010,810
4158,1376,23,13,520,Wed,5/4/2010,806
4159,1329,23,12,613,Thu,5/3/2010,805
4160,689,26,23,909,Fri,5/2/2010,795
4161,1226,19,17,728,Sat,5/1/2010,790
4162,793,30,18,1095,Sun,4/30/2010,793
4163,1111,21,13,546,Mon,4/29/2010,794
4164,1384,21,13,580,Tue,4/28/2010,799
4165,1263,21,20,497,Wed,4/27/2010,808
4166,973,30,16,960,Thu,4/26/2010,805
4167,596,26,24,957,Fri,4/25/2010,793
4168,1225,19,22,648,Sat,4/24/2010,806
4169,641,31,16,1173,Sun,4/23/2010,807
4170,594,27,13,942,Mon,4/22/2010,791
4171,1166,22,24,527,Tue,4/21/2010,802
4172,1365,23,20,506,Wed,4/20/2010,806
4173,1465,21,18,579,Thu,4/19/2010,805
4174,924,34,13,917,Fri,4/18/2010,809
4175,970,34,11,1106,Sat,4/17/2010,793
4176,1157,20,18,717,Sun,4/16/2010,796
4177,1014,20,16,604,Mon,4/15/2010,803
4178,660,30,13,934,Tue,4/14/2010,794
4179,1492,21,20,523,Wed,4/13/2010,802
4180,1300,19,17,610,Thu,4/12/2010,797
4181,1358,22,20,491,Fri,4/11/2010,807
4182,1017,20,12,692,Sat,4/10/2010,810
4183,702,27,15,1109,Sun,4/9/2010,810
4184,846,32,13,923,Mon,4/8/2010,800
4185,805,34,23,940,Tue,4/7/2010,809
4186,1407,19,22,501,Wed,4/6/2010,802
4187,629,34,12,962,Thu,4/5/2010,807
4188,605,32,17,947,Fri,4/4/2010,809
4189,1227,19,24,725,Sat,4/3/2010,793
4190,845,30,23,1167,Sun,4/2/2010,803
4191,1063,23,12,558,Mon,4/1/2010,801
4192,1206,19,12,609,Tue,3/31/2010,806
4193,1094,21,22,570,Wed,3/30/2010,802
4194,783,26,10,990,Thu,3/29/2010,794
4195,1184,23,20,502,Fri,3/28/2010,810
4196,577,29,11,1104,Sat,3/27/2010,810
4197,1131,19,20,681,Sun,3/26/2010,807
4198,1197,19,20,559,Mon,3/25/2010,803
4199,1384,20,17,599,Tue,3/24/2010,795
4200,620,28,10,941,Wed,3/23/2010,791
4201,1223,22,22,556,Thu,3/22/2010,798
4202,924,28,18,997,Fri,3/21/2010,792
4203,1428,19,21,650,Sat,3/20/2010,802
4204,1276,20,10,763,Sun,3/19/2010,802
4205,554,32,20,930,Mon,3/18/2010,798
4206,821,27,18,967,Tue,3/17/2010,810
4207,1019,20,12,572,Wed,3/16/2010,810
4208,593,30,12,914,Thu,3/15/2010,808
4209,752,28,23,936,Fri,3/14/2010,806
4210,1355,23,21,690,Sat,3/13/2010,796
4211,1495,19,11,651,Sun,3/12/2010,810
4212,694,30,22,943,Mon,3/11/2010,795
4213,1003,19,14,615,Tue,3/10/2010,808
4214,1360,20,15,520,Wed,3/9/2010,791
4215,1235,19,23,545,Thu,3/8/2010,790
4216,618,28,21,911,Fri,3/7/2010,798
4217,1330,19,12,752,Sat,3/6/2010,808
4218,1413,22,10,711,Sun,3/5/2010,800
4219,1416,23,19,546,Mon,3/4/2010,803
4220,1217,19,16,524,Tue,3/3/2010,801
4221,1216,21,11,531,Wed,3/2/2010,798
4222,566,26,15,947,Thu,3/1/2010,797
4223,1196,22,22,501,Fri,2/28/2010,796
4224,819,30,16,1112,Sat,2/27/2010,806
4225,656,27,10,1112,Sun,2/26/2010,803
4226,1183,21,18,569,Mon,2/25/2010,806
4227,502,25,18,940,Tue,2/24/2010,800
4228,821,28,23,916,Wed,2/23/2010,803
4229,636,26,18,941,Thu,2/22/2010,802
4230,978,28,13,1000,Fri,2/21/2010,799
4231,533,30,13,1132,Sat,2/20/2010,807
4232,837,25,23,1083,Sun,2/19/2010,807
4233,708,28,12,1010,Mon,2/18/2010,795
4234,994,26,17,968,Tue,2/17/2010,792
4235,947,34,23,913,Wed,2/16/2010,806
4236,1254,21,12,599,Thu,2/15/2010,794
4237,1401,23,14,583,Fri,2/14/2010,804
4238,1222,21,18,780,Sat,2/13/2010,794
4239,908,34,23,1031,Sun,2/12/2010,799
4240,1182,22,22,548,Mon,2/11/2010,802
4241,896,27,10,922,Tue,2/10/2010,795
4242,726,27,25,941,Wed,2/9/2010,791
4243,1173,23,23,536,Thu,2/8/2010,792
4244,1499,20,15,566,Fri,2/7/2010,796
4245,1184,21,25,670,Sat,2/6/2010,800
4246,550,29,17,1052,Sun,2/5/2010,806
4247,1263,23,22,496,Mon,2/4/2010,791
4248,1008,21,24,538,Tue,2/3/2010,805
4249,1446,19,15,588,Wed,2/2/2010,799
4250,604,34,22,936,Thu,2/1/2010,809
4251,962,28,16,1011,Fri,1/31/2010,803
4252,700,27,25,1069,Sat,1/30/2010,800
4253,637,25,23,1118,Sun,1/29/2010,802
4254,831,31,17,941,Mon,1/28/2010,796
4255,646,33,21,886,Tue,1/27/2010,798
4256,593,32,24,904,Wed,1/26/2010,798
4257,651,34,15,931,Thu,1/25/2010,800
4258,1383,20,10,601,Fri,1/24/2010,810
4259,1483,22,17,681,Sat,1/23/2010,803
4260,1209,19,16,674,Sun,1/22/2010,808
4261,1179,19,24,531,Mon,1/21/2010,806
4262,1397,19,24,562,Tue,1/20/2010,804
4263,690,28,24,889,Wed,1/19/2010,802
4264,593,29,16,946,Thu,1/18/2010,802
4265,1386,21,20,493,Fri,1/17/2010,810
4266,922,31,10,1149,Sat,1/16/2010,810
4267,1457,22,12,725,Sun,1/15/2010,802
4268,822,27,17,972,Mon,1/14/2010,790
4269,960,32,24,926,Tue,1/13/2010,801
4270,1303,20,24,537,Wed,1/12/2010,795
4271,777,26,23,907,Thu,1/11/2010,791
4272,589,25,17,1109,Sat,1/10/2010,796
4273,1403,20,10,798,Sun,1/9/2010,795
4274,874,25,21,878,Mon,1/8/2010,808
4275,700,32,10,952,Tue,1/7/2010,801
4276,878,30,19,967,Wed,1/6/2010,802
4277,1155,23,14,567,Thu,1/5/2010,804
4278,787,33,11,931,Fri,1/4/2010,806
4279,1001,19,19,703,Sat,1/3/2010,790
4280,711,34,23,1098,Sun,1/2/2010,799
4281,1288,23,17,601,Mon,1/1/2010,805
4282,1259,23,14,567,Tue,12/31/2009,796
4283,765,29,13,934,Wed,12/30/2009,808
4284,1372,19,21,534,Thu,12/29/2009,799
4285,991,28,16,996,Fri,12/28/2009,794
4286,876,26,19,1035,Sat,12/27/2009,794
4287,733,28,10,1118,Sun,12/26/2009,792
4288,1294,23,23,556,Mon,12/25/2009,801
4289,1290,20,10,608,Tue,12/24/2009,806
4290,1418,23,10,608,Wed,12/23/2009,800
4291,1045,21,11,575,Thu,12/22/2009,808
4292,727,31,23,908,Fri,12/21/2009,810
4293,1161,23,19,791,Sat,12/20/2009,806
4294,957,32,24,1081,Sun,12/19/2009,800
4295,753,31,23,884,Mon,12/18/2009,804
4296,717,32,10,959,Tue,12/17/2009,805
4297,1143,22,15,541,Wed,12/16/2009,802
4298,815,33,12,923,Thu,12/15/2009,801
4299,1270,19,22,548,Fri,12/14/2009,804
4300,837,25,12,1163,Sat,12/13/2009,802
4301,1351,23,24,704,Sun,12/12/2009,790
4302,895,25,21,875,Mon,12/11/2009,806
4303,1386,23,18,601,Tue,12/10/2009,790
4304,514,28,23,966,Wed,12/9/2009,809
4305,1216,22,24,527,Thu,12/8/2009,800
4306,1429,22,10,512,Fri,12/7/2009,798
4307,1243,20,25,686,Sat,12/6/2009,796
4308,686,27,24,1008,Sun,12/5/2009,790
4309,995,32,14,962,Mon,12/4/2009,809
4310,656,26,16,962,Tue,12/3/2009,810
4311,1070,19,22,482,Wed,12/2/2009,808
4312,1068,22,14,551,Thu,12/1/2009,794
4313,534,25,10,929,Fri,11/30/2009,796
4314,550,25,14,1124,Sat,11/29/2009,803
4315,643,30,19,1052,Sun,11/28/2009,806
4316,1381,22,20,510,Mon,11/27/2009,793
4317,1133,22,11,568,Tue,11/26/2009,803
4318,1397,21,10,547,Wed,11/25/2009,804
4319,1156,22,18,538,Thu,11/24/2009,793
4320,1293,21,22,490,Fri,11/23/2009,790
4321,1049,22,13,773,Sat,11/22/2009,802
4322,1192,19,16,653,Sun,11/21/2009,804
4323,814,30,17,973,Mon,11/20/2009,800
4324,1379,19,14,593,Tue,11/19/2009,805
4325,1092,20,20,548,Wed,11/18/2009,797
4326,777,25,18,933,Thu,11/17/2009,794
4327,1082,19,17,584,Fri,11/16/2009,794
4328,520,26,22,1159,Sat,11/15/2009,793
4329,592,28,10,1103,Sun,11/14/2009,810
4330,501,29,17,982,Mon,11/13/2009,810
4331,1246,21,18,599,Tue,11/12/2009,810
4332,821,29,12,981,Wed,11/11/2009,804
4333,647,31,18,988,Thu,11/10/2009,801
4334,672,31,20,905,Fri,11/9/2009,807
4335,1178,22,25,691,Sat,11/8/2009,797
4336,637,33,19,1161,Sun,11/7/2009,791
4337,1069,19,12,567,Mon,11/6/2009,798
4338,546,34,18,936,Tue,11/5/2009,791
4339,538,32,11,955,Wed,11/4/2009,810
4340,1133,19,16,570,Thu,11/3/2009,803
4341,557,31,25,942,Fri,11/2/2009,794
4342,1332,23,10,698,Sat,11/1/2009,803
4343,1233,21,14,792,Sun,10/31/2009,798
4344,618,25,14,980,Mon,10/30/2009,800
4345,1304,22,16,534,Tue,10/29/2009,800
4346,883,26,20,895,Wed,10/28/2009,804
4347,848,29,13,1018,Thu,10/27/2009,795
4348,877,31,18,952,Fri,10/26/2009,807
4349,1196,23,22,641,Sat,10/25/2009,793
4350,896,32,10,1123,Sun,10/24/2009,810
4351,1377,23,15,528,Mon,10/23/2009,807
4352,1438,23,11,591,Tue,10/22/2009,808
4353,1230,19,13,576,Wed,10/21/2009,801
4354,1343,20,12,540,Thu,10/20/2009,809
4355,728,26,13,1017,Fri,10/19/2009,805
4356,1002,22,11,743,Sat,10/18/2009,799
4357,999,32,10,1141,Sun,10/17/2009,805
4358,663,32,12,979,Mon,10/16/2009,795
4359,1318,21,17,543,Tue,10/15/2009,806
4360,1275,19,19,559,Wed,10/14/2009,801
4361,1213,20,19,602,Thu,10/13/2009,810
4362,824,33,10,950,Fri,10/12/2009,809
4363,1043,22,10,703,Sat,10/11/2009,795
4364,1041,19,14,686,Sun,10/10/2009,810
4365,1099,19,20,565,Mon,10/9/2009,805
4366,699,25,24,954,Tue,10/8/2009,806
4367,1248,23,17,549,Wed,10/7/2009,801
4368,841,32,21,903,Thu,10/6/2009,807
4369,503,32,15,919,Fri,10/5/2009,809
4370,1102,23,18,709,Sat,10/4/2009,807
4371,1409,22,22,664,Sun,10/3/2009,810
4372,504,33,21,910,Mon,10/2/2009,810
4373,1190,19,20,562,Tue,10/1/2009,796
4374,1237,21,12,554,Wed,9/30/2009,799
4375,1094,21,20,537,Thu,9/29/2009,800
4376,1447,23,23,566,Fri,9/28/2009,806
4377,1431,20,13,763,Sat,9/27/2009,792
4378,810,31,19,1208,Sun,9/26/2009,804
4379,761,27,20,883,Mon,9/25/2009,808
4380,978,26,11,1011,Tue,9/24/2009,794
4381,743,31,10,1014,Wed,9/23/2009,805
4382,734,27,21,949,Thu,9/22/2009,797
4383,1157,23,25,574,Fri,9/21/2009,792
4384,753,31,22,1006,Sat,9/20/2009,790
4385,869,29,25,1017,Sun,9/19/2009,809
4386,996,25,13,988,Mon,9/18/2009,802
4387,1258,23,22,484,Tue,9/17/2009,796
4388,1107,20,13,565,Wed,9/16/2009,804
4389,1223,22,19,537,Thu,9/15/2009,810
4390,1031,19,22,516,Fri,9/14/2009,798
4391,1180,23,25,704,Sat,9/13/2009,810
4392,655,34,23,1051,Sun,9/12/2009,803
4393,1204,23,18,534,Mon,9/11/2009,808
4394,1037,22,19,565,Tue,9/10/2009,808
4395,1017,23,20,496,Wed,9/9/2009,794
4396,713,26,20,910,Thu,9/8/2009,804
4397,1196,21,17,522,Fri,9/7/2009,807
4398,1210,20,23,655,Sat,9/6/2009,791
4399,754,31,19,1100,Sun,9/5/2009,795
4400,798,32,15,972,Mon,9/4/2009,806
4401,545,34,18,964,Tue,9/3/2009,802
4402,776,30,16,960,Wed,9/2/2009,802
4403,1019,22,21,539,Thu,9/1/2009,804
4404,629,33,11,1008,Fri,8/31/2009,795
4405,714,34,11,1078,Sat,8/30/2009,796
4406,688,25,21,1028,Sun,8/29/2009,806
4407,1349,19,12,559,Mon,8/28/2009,800
4408,1424,22,15,568,Tue,8/27/2009,805
4409,546,26,20,949,Wed,8/26/2009,809
4410,931,25,17,918,Thu,8/25/2009,806
4411,653,27,23,880,Fri,8/24/2009,792
4412,1451,22,22,673,Sat,8/23/2009,792
4413,1490,21,10,682,Sun,8/22/2009,805
4414,758,30,24,938,Mon,8/21/2009,802
4415,1345,19,25,484,Tue,8/20/2009,805
4416,1243,22,21,536,Wed,8/19/2009,799
4417,1036,21,15,583,Thu,8/18/2009,802
4418,882,34,15,994,Fri,8/17/2009,792
4419,952,29,22,1068,Sat,8/16/2009,805
4420,1377,19,11,695,Sun,8/15/2009,795
4421,1096,20,24,484,Mon,8/14/2009,800
4422,628,32,19,957,Tue,8/13/2009,790
4423,1112,23,25,548,Wed,8/12/2009,806
4424,1346,21,14,553,Thu,8/11/2009,805
4425,1011,23,24,483,Fri,8/10/2009,794
4426,713,30,10,1148,Sat,8/9/2009,791
4427,1438,19,12,694,Sun,8/8/2009,797
4428,1087,21,14,529,Mon,8/7/2009,809
4429,1405,21,23,516,Tue,8/6/2009,799
4430,982,25,12,1006,Wed,8/5/2009,806
4431,512,31,22,923,Thu,8/4/2009,794
4432,1157,22,20,487,Fri,8/3/2009,806
4433,874,34,20,1108,Sat,8/2/2009,795
4434,1070,22,21,603,Sun,8/1/2009,790
4435,972,31,18,965,Mon,7/31/2009,797
4436,719,29,18,1009,Tue,7/30/2009,798
4437,1165,22,23,524,Wed,7/29/2009,793
4438,1370,21,19,562,Thu,7/28/2009,810
4439,616,31,24,872,Fri,7/27/2009,810
4440,1104,22,11,751,Sat,7/26/2009,793
4441,503,31,19,921,Mon,7/25/2009,790
4442,1445,21,16,608,Tue,7/24/2009,790
4443,1001,19,23,506,Wed,7/23/2009,797
4444,811,29,20,873,Thu,7/22/2009,792
4445,1001,19,25,532,Fri,7/21/2009,793
4446,644,28,19,1104,Sat,7/20/2009,808
4447,1359,21,24,643,Sun,7/19/2009,797
4448,1044,21,16,538,Mon,7/18/2009,793
4449,869,32,13,954,Tue,7/17/2009,792
4450,1229,21,13,607,Wed,7/16/2009,791
4451,1125,23,12,537,Thu,7/15/2009,803
4452,1494,21,10,591,Fri,7/14/2009,800
4453,1426,22,24,742,Sat,7/13/2009,805
4454,919,25,19,1130,Sun,7/12/2009,803
4455,612,32,16,929,Mon,7/11/2009,802
4456,967,32,10,924,Tue,7/10/2009,799
4457,1309,21,14,584,Wed,7/9/2009,810
4458,872,34,15,943,Thu,7/8/2009,795
4459,773,30,11,973,Fri,7/7/2009,793
4460,702,31,15,1173,Sat,7/6/2009,794
4461,543,27,14,1149,Sun,7/5/2009,800
4462,810,33,11,1008,Mon,7/4/2009,794
4463,1462,20,20,504,Tue,7/3/2009,805
4464,812,33,25,972,Wed,7/2/2009,806
4465,1349,22,11,557,Thu,7/1/2009,807
4466,1306,21,20,565,Fri,6/30/2009,790
4467,652,32,14,1163,Sat,6/29/2009,808
4468,1392,23,16,676,Sun,6/28/2009,809
4469,1088,23,13,522,Mon,6/27/2009,810
4470,1109,20,25,539,Tue,6/26/2009,797
4471,1319,20,10,573,Wed,6/25/2009,790
4472,1351,21,22,524,Thu,6/24/2009,792
4473,1217,22,11,596,Fri,6/23/2009,790
4474,1274,20,21,588,Sat,6/22/2009,807
4475,1367,19,22,754,Sun,6/21/2009,792
4476,1043,22,19,535,Mon,6/20/2009,799
4477,1028,20,21,514,Tue,6/19/2009,810
4478,524,25,24,888,Wed,6/18/2009,800
4479,835,34,22,966,Thu,6/17/2009,800
4480,906,30,12,932,Fri,6/16/2009,795
4481,638,29,15,1119,Sat,6/15/2009,808
4482,519,34,15,1074,Sun,6/14/2009,793
4483,714,30,19,955,Mon,6/13/2009,808
4484,509,25,21,915,Tue,6/12/2009,808
4485,882,25,21,945,Wed,6/11/2009,800
4486,1260,20,18,556,Thu,6/10/2009,797
4487,1394,23,10,522,Fri,6/9/2009,794
4488,795,28,23,1046,Sat,6/8/2009,805
4489,1316,23,22,692,Sun,6/7/2009,806
4490,940,31,24,887,Mon,6/6/2009,794
4491,1457,21,13,585,Tue,6/5/2009,804
4492,809,30,24,897,Wed,6/4/2009,793
4493,1056,19,15,578,Thu,6/3/2009,791
4494,619,33,15,973,Fri,6/2/2009,803
4495,706,28,21,1043,Sat,6/1/2009,790
4496,976,33,14,1103,Sun,5/31/2009,799
4497,943,28,22,877,Mon,5/30/2009,797
4498,897,28,17,921,Tue,5/29/2009,807
4499,1494,20,25,557,Wed,5/28/2009,803
4500,656,30,19,1014,Thu,5/27/2009,791
4501,907,31,16,917,Fri,5/26/2009,796
4502,1499,21,20,647,Sat,5/25/2009,795
4503,1464,19,19,759,Sun,5/24/2009,806
4504,1055,22,14,563,Mon,5/23/2009,797
4505,580,33,22,888,Tue,5/22/2009,808
4506,1360,23,24,506,Wed,5/21/2009,791
4507,1139,20,18,612,Thu,5/20/2009,791
4508,945,26,14,978,Fri,5/19/2009,791
4509,1114,19,22,643,Sat,5/18/2009,805
4510,988,31,25,1087,Sun,5/17/2009,802
4511,507,26,19,991,Mon,5/16/2009,809
4512,906,25,16,965,Tue,5/15/2009,793
4513,1065,21,20,482,Wed,5/14/2009,798
4514,971,27,20,965,Thu,5/13/2009,791
4515,1250,21,22,569,Fri,5/12/2009,792
4516,1398,20,13,709,Sat,5/11/2009,807
4517,1499,20,16,671,Sun,5/10/2009,792
4518,1462,20,14,603,Mon,5/9/2009,792
4519,1104,22,19,513,Tue,5/8/2009,808
4520,1495,21,11,538,Wed,5/7/2009,795
4521,583,29,21,961,Thu,5/6/2009,810
4522,1070,21,20,561,Fri,5/5/2009,802
4523,1008,21,10,693,Sat,5/4/2009,807
4524,784,29,20,1002,Sun,5/3/2009,810
4525,693,34,11,938,Mon,5/2/2009,797
4526,1124,20,15,520,Tue,5/1/2009,798
4527,1161,21,13,528,Wed,4/30/2009,809
4528,1039,21,25,544,Thu,4/29/2009,804
4529,1008,22,23,507,Fri,4/28/2009,809
4530,502,29,20,1048,Sat,4/27/2009,806
4531,850,34,20,1055,Sun,4/26/2009,808
4532,1424,23,22,564,Mon,4/25/2009,803
4533,1376,20,18,551,Tue,4/24/2009,790
4534,1475,21,14,618,Wed,4/23/2009,797
4535,760,30,19,987,Thu,4/22/2009,805
4536,504,29,17,1011,Fri,4/21/2009,801
4537,678,27,15,1107,Sat,4/20/2009,802
4538,1047,23,13,795,Sun,4/19/2009,794
4539,788,28,18,939,Mon,4/18/2009,793
4540,1442,21,12,545,Tue,4/17/2009,792
4541,939,29,12,958,Wed,4/16/2009,805
4542,878,30,17,988,Thu,4/15/2009,807
4543,556,30,11,954,Fri,4/14/2009,796
4544,1112,21,20,715,Sat,4/13/2009,806
4545,1439,20,10,762,Sun,4/12/2009,806
4546,1432,22,16,589,Mon,4/11/2009,791
4547,1500,22,21,509,Tue,4/10/2009,791
4548,1183,23,19,583,Wed,4/9/2009,793
4549,796,30,13,925,Thu,4/8/2009,799
4550,727,30,19,1012,Fri,4/7/2009,794
4551,1129,23,20,645,Sat,4/6/2009,796
4552,1202,19,15,694,Sun,4/5/2009,796
4553,807,34,13,934,Mon,4/4/2009,804
4554,1010,23,18,533,Tue,4/3/2009,806
4555,870,29,23,884,Wed,4/2/2009,796
4556,1153,23,17,589,Thu,4/1/2009,795
4557,1034,20,16,542,Fri,3/31/2009,796
4558,1312,22,18,724,Sat,3/30/2009,805
4559,755,28,13,1127,Sun,3/29/2009,792
4560,1263,23,10,615,Mon,3/28/2009,803
4561,791,33,25,905,Tue,3/27/2009,803
4562,1328,23,23,494,Wed,3/26/2009,799
4563,1048,20,22,488,Thu,3/25/2009,791
4564,1320,19,21,536,Fri,3/24/2009,799
4565,1191,22,13,724,Sat,3/23/2009,804
4566,869,25,20,1071,Sun,3/22/2009,802
4567,1041,20,16,615,Mon,3/21/2009,800
4568,984,34,16,960,Tue,3/20/2009,800
4569,1231,22,18,556,Wed,3/19/2009,800
4570,596,27,12,951,Thu,3/18/2009,792
4571,584,30,13,969,Fri,3/17/2009,794
4572,1264,22,15,703,Sat,3/16/2009,808
4573,1457,20,15,664,Sun,3/15/2009,805
4574,1431,20,13,527,Mon,3/14/2009,807
4575,537,32,12,987,Tue,3/13/2009,794
4576,1401,23,25,510,Wed,3/12/2009,792
4577,1335,21,10,534,Thu,3/11/2009,801
4578,789,31,25,919,Fri,3/10/2009,791
4579,1412,21,13,703,Sat,3/9/2009,791
4580,1265,19,25,606,Sun,3/8/2009,792
4581,1315,23,13,565,Mon,3/7/2009,808
4582,977,28,22,957,Tue,3/6/2009,809
4583,1429,19,13,611,Wed,3/5/2009,810
4584,880,30,23,949,Thu,3/4/2009,795
4585,865,29,17,991,Fri,3/3/2009,802
4586,1172,21,10,713,Sat,3/2/2009,803
4587,1127,23,21,604,Sun,3/1/2009,790
4588,1461,20,24,548,Mon,2/28/2009,802
4589,824,30,22,892,Tue,2/27/2009,790
4590,1457,23,15,574,Wed,2/26/2009,794
4591,1479,20,21,564,Thu,2/25/2009,796
4592,1005,23,15,556,Fri,2/24/2009,796
4593,675,27,25,1130,Sat,2/23/2009,809
4594,1420,23,20,691,Sun,2/22/2009,792
4595,863,26,13,994,Mon,2/21/2009,798
4596,565,25,17,969,Tue,2/20/2009,792
4597,839,34,24,929,Wed,2/19/2009,801
4598,1334,19,16,576,Thu,2/18/2009,801
4599,1374,21,25,560,Fri,2/17/2009,790
4600,1052,19,24,681,Sat,2/16/2009,790
4601,619,33,21,1103,Sun,2/15/2009,798
4602,593,30,12,949,Mon,2/14/2009,801
4603,1379,19,20,501,Tue,2/13/2009,802
4604,805,32,22,896,Wed,2/12/2009,807
4605,968,29,18,950,Thu,2/11/2009,805
4606,1340,21,21,557,Fri,2/10/2009,800
4607,1063,23,15,735,Sat,2/9/2009,792
4608,1209,19,10,746,Sun,2/8/2009,798
4609,1073,20,17,517,Tue,2/7/2009,809
4610,1025,19,19,579,Wed,2/6/2009,800
4611,726,29,11,963,Thu,2/5/2009,793
4612,1287,22,11,580,Fri,2/4/2009,802
4613,1267,20,19,632,Sat,2/3/2009,807
4614,1173,22,22,723,Sun,2/2/2009,808
4615,1257,20,20,512,Mon,2/1/2009,810
4616,511,31,12,971,Tue,1/31/2009,807
4617,1181,20,14,592,Wed,1/30/2009,804
4618,1108,21,12,613,Thu,1/29/2009,795
4619,1252,22,12,550,Fri,1/28/2009,805
4620,521,26,18,1069,Sat,1/27/2009,799
4621,689,28,17,1179,Sun,1/26/2009,810
4622,1089,19,18,559,Mon,1/25/2009,807
4623,811,32,18,1003,Tue,1/24/2009,797
4624,1175,22,17,542,Wed,1/23/2009,804
4625,678,33,16,984,Thu,1/22/2009,792
4626,1306,21,22,487,Fri,1/21/2009,805
4627,1483,22,14,746,Sat,1/20/2009,807
4628,806,32,13,1160,Sun,1/19/2009,794
4629,698,33,16,963,Mon,1/18/2009,807
4630,1368,21,22,486,Tue,1/17/2009,801
4631,1029,21,24,475,Wed,1/16/2009,795
4632,1376,20,25,554,Thu,1/15/2009,803
4633,1154,21,24,502,Fri,1/14/2009,796
4634,639,27,24,1118,Sat,1/13/2009,804
4635,576,27,14,1168,Sun,1/12/2009,808
4636,1235,20,17,533,Mon,1/11/2009,797
4637,640,34,19,1018,Tue,1/10/2009,805
4638,1304,20,24,536,Wed,1/9/2009,791
4639,1415,19,24,540,Thu,1/8/2009,805
4640,622,27,13,1001,Fri,1/7/2009,807
4641,559,28,17,1135,Sat,1/6/2009,797
4642,552,33,15,1040,Sun,1/5/2009,795
4643,1130,21,18,602,Mon,1/4/2009,809
4644,640,27,25,930,Tue,1/3/2009,796
4645,1068,22,12,599,Wed,1/2/2009,808
4646,586,27,14,1001,Thu,1/1/2009,793
4647,772,33,13,1001,Fri,12/31/2008,805
4648,1028,19,18,625,Sat,12/30/2008,809
4649,580,27,13,1159,Sun,12/29/2008,791
4650,1367,19,18,607,Mon,12/28/2008,794
4651,566,31,20,904,Tue,12/27/2008,797
4652,1309,23,15,541,Wed,12/26/2008,804
4653,1458,19,15,595,Thu,12/25/2008,809
4654,798,27,25,879,Fri,12/24/2008,808
4655,1351,20,17,703,Sat,12/23/2008,799
4656,1466,19,10,652,Sun,12/22/2008,790
4657,1012,22,25,558,Mon,12/21/2008,802
4658,669,27,16,927,Tue,12/20/2008,807
4659,1476,19,22,495,Wed,12/19/2008,802
4660,1470,19,18,618,Thu,12/18/2008,805
4661,1411,23,18,583,Fri,12/17/2008,805
4662,1224,22,10,712,Sat,12/16/2008,809
4663,1483,20,23,757,Sun,12/15/2008,796
4664,957,30,11,968,Mon,12/14/2008,796
4665,1137,21,12,579,Tue,12/13/2008,802
4666,1063,22,20,483,Wed,12/12/2008,793
4667,1129,23,10,563,Thu,12/11/2008,794
4668,701,28,22,885,Fri,12/10/2008,796
4669,1195,21,25,681,Sat,12/9/2008,798
4670,775,25,14,1113,Sun,12/8/2008,794
4671,1162,19,23,545,Mon,12/7/2008,798
4672,814,26,11,998,Tue,12/6/2008,806
4673,518,26,17,923,Wed,12/5/2008,807
4674,1483,20,19,613,Thu,12/4/2008,790
4675,696,29,24,892,Fri,12/3/2008,803
4676,637,25,11,1113,Sat,12/2/2008,810
4677,758,31,23,1034,Sun,12/1/2008,802
4678,937,32,22,964,Mon,11/30/2008,792
4679,613,27,11,913,Tue,11/29/2008,809
4680,1042,19,23,529,Wed,11/28/2008,802
4681,1148,19,13,550,Thu,11/27/2008,803
4682,841,32,14,941,Fri,11/26/2008,802
4683,1358,22,22,737,Sat,11/25/2008,793
4684,1036,22,13,722,Sun,11/24/2008,798
4685,624,25,25,963,Mon,11/23/2008,791
4686,1249,19,13,559,Tue,11/22/2008,809
4687,658,33,18,916,Wed,11/21/2008,803
4688,659,28,25,914,Thu,11/20/2008,794
4689,1090,22,22,529,Fri,11/19/2008,808
4690,1271,23,24,715,Sat,11/18/2008,810
4691,1051,23,13,745,Sun,11/17/2008,802
4692,573,25,21,928,Mon,11/16/2008,790
4693,977,31,21,882,Tue,11/15/2008,800
4694,1198,22,20,564,Wed,11/14/2008,797
4695,1315,22,10,546,Thu,11/13/2008,794
